,id,seek,start,end,text,tokens,temperature,avg_logprob,compression_ratio,no_speech_prob
0,0,0,0.0,7.0," So today's the day, finally doing the flagrant podcast.","[50363, 1406, 1909, 338, 262, 1110, 11, 3443, 1804, 262, 6056, 5250, 9905, 13, 50713]",0.0,-0.44733871297633393,1.4504950495049505,0.054509617388248444
1,1,0,14.120000000000001,17.88, Pretty excited about what you guys doing.,"[51069, 20090, 6568, 546, 644, 345, 3730, 1804, 13, 51257]",0.0,-0.44733871297633393,1.4504950495049505,0.054509617388248444
2,2,0,17.88,18.88, Casey!,"[51257, 21097, 0, 51307]",0.0,-0.44733871297633393,1.4504950495049505,0.054509617388248444
3,3,0,18.88,20.44," Hey Casey, everybody we're trying to vlog.","[51307, 14690, 21097, 11, 7288, 356, 821, 2111, 284, 410, 6404, 13, 51385]",0.0,-0.44733871297633393,1.4504950495049505,0.054509617388248444
4,4,0,20.44,21.44, What's up man?,"[51385, 1867, 338, 510, 582, 30, 51435]",0.0,-0.44733871297633393,1.4504950495049505,0.054509617388248444
5,5,0,21.44,22.44, Yeah.,"[51435, 9425, 13, 51485]",0.0,-0.44733871297633393,1.4504950495049505,0.054509617388248444
6,6,0,22.44,23.44, Where do you get my jacket from?,"[51485, 6350, 466, 345, 651, 616, 15224, 422, 30, 51535]",0.0,-0.44733871297633393,1.4504950495049505,0.054509617388248444
7,7,0,23.44,25.52," Oh dude, I got this great feet pick website.","[51535, 3966, 18396, 11, 314, 1392, 428, 1049, 3625, 2298, 3052, 13, 51639]",0.0,-0.44733871297633393,1.4504950495049505,0.054509617388248444
8,8,0,25.52,26.52, Is that where you got it?,"[51639, 1148, 326, 810, 345, 1392, 340, 30, 51689]",0.0,-0.44733871297633393,1.4504950495049505,0.054509617388248444
9,9,0,26.52,27.52, What's up everybody?,"[51689, 1867, 338, 510, 7288, 30, 51739]",0.0,-0.44733871297633393,1.4504950495049505,0.054509617388248444
10,10,2752,27.52,34.519999999999996," Hey welcome to flagrant today, we are joined by one of the most prolific creators I would","[50363, 14690, 7062, 284, 6056, 5250, 1909, 11, 356, 389, 5399, 416, 530, 286, 262, 749, 28892, 16294, 314, 561, 50713]",0.0,-0.4589072740994967,1.6045454545454545,0.35017314553260803
11,11,2752,34.82,36.18, say in history.,"[50728, 910, 287, 2106, 13, 50796]",0.0,-0.4589072740994967,1.6045454545454545,0.35017314553260803
12,12,2752,36.18,43.18," And one of the worst drivers I would also say in history, we have Casey, hey!","[50796, 843, 530, 286, 262, 5290, 6643, 314, 561, 635, 910, 287, 2106, 11, 356, 423, 21097, 11, 17207, 0, 51146]",0.0,-0.4589072740994967,1.6045454545454545,0.35017314553260803
13,13,2752,43.18,44.18, Hey!,"[51146, 14690, 0, 51196]",0.0,-0.4589072740994967,1.6045454545454545,0.35017314553260803
14,14,2752,44.18,45.18," What's up, hey!","[51196, 1867, 338, 510, 11, 17207, 0, 51246]",0.0,-0.4589072740994967,1.6045454545454545,0.35017314553260803
15,15,2752,45.18,50.239999999999995," Okay, now Casey, I called your brother last night, Dean.","[51246, 16805, 11, 783, 21097, 11, 314, 1444, 534, 3956, 938, 1755, 11, 11325, 13, 51499]",0.0,-0.4589072740994967,1.6045454545454545,0.35017314553260803
